Machine,Process,Quality_Label,Filename,ch_0_mean,ch_0_std,ch_0_rms,ch_0_max,ch_0_min,ch_0_peak,ch_1_mean,ch_1_std,ch_1_rms,ch_1_max,ch_1_min,ch_1_peak,ch_2_mean,ch_2_std,ch_2_rms,ch_2_max,ch_2_min,ch_2_peak
M02,OP13,good,M02_Aug_2019_OP13_008.h5,1.69598388671875,380.93161596086816,380.93539137221467,1977.0,-1973.0,1977.0,4.9069671630859375,241.13704491221935,241.1869663886034,1842.0,-2065.0,2065.0,-1031.666519165039,180.65471727419256,1047.3642793410163,521.0,-2648.0,2648.0
M02,OP13,good,M02_Aug_2019_OP13_009.h5,1.865509033203125,380.40026455852194,380.4048388232548,2043.0,-1895.0,2043.0,4.9857940673828125,240.77290787528761,240.8245238948976,1953.0,-2084.0,2084.0,-1031.6945343017578,178.4393236434262,1047.0120363827937,458.0,-2531.0,2531.0
M02,OP13,good,M02_Aug_2019_OP13_010.h5,1.5662841796875,380.85296192640607,380.8561826388644,2016.0,-1944.0,2016.0,4.4191131591796875,240.43903950951562,240.47964629334447,1930.0,-1969.0,1969.0,-1031.6095428466797,181.05848345838288,1047.3778799099134,505.0,-2724.0,2724.0
M02,OP13,good,M02_Aug_2019_OP13_011.h5,2.6420973557692307,378.72302852134555,378.732244482586,2166.0,-2020.0,2166.0,4.664588341346154,234.20411927461294,234.2505664232028,1959.0,-1969.0,1969.0,-1031.7394681490384,179.97883059932306,1047.3197742811699,491.0,-2539.0,2539.0
M02,OP13,good,M02_Aug_2019_OP13_012.h5,2.2169952392578125,381.6191208099747,381.62556051143764,2184.0,-1916.0,2184.0,4.4127044677734375,238.9863417352217,239.02707691118198,2024.0,-1991.0,2024.0,-1032.1873931884766,186.29537733158102,1048.86452045645,421.0,-2678.0,2678.0
M02,OP13,good,M02_Aug_2019_OP13_013.h5,2.127044677734375,381.89826146231775,381.904184877571,2012.0,-1930.0,2012.0,4.22515869140625,246.2416794836744,246.27792568743996,2082.0,-2041.0,2082.0,-1032.1728515625,187.2550135324565,1049.0210844381074,489.0,-2680.0,2680.0
M02,OP13,good,M02_Aug_2019_OP13_014.h5,2.740875244140625,381.2859369578066,381.2957882260129,1959.0,-1903.0,1959.0,4.4954071044921875,235.07921646971403,235.1221952539781,2000.0,-1940.0,2000.0,-1031.4340057373047,181.01003252644878,1047.1966100339173,394.0,-2607.0,2607.0
M02,OP13,good,M02_Aug_2019_OP13_015.h5,1.896484375,378.0581035623106,378.0628602787047,1924.0,-1967.0,1967.0,4.070012019230769,235.46407340386804,235.49924598983083,1909.0,-1920.0,1920.0,-1032.2874549278847,180.3117528949354,1047.9168468125388,398.0,-2572.0,2572.0
M02,OP13,good,M02_Aug_2019_OP13_016.h5,1.8773345947265625,380.5978832467212,380.6025132826443,2035.0,-1918.0,2035.0,4.0301666259765625,239.00898513058746,239.04296102622752,1981.0,-2037.0,2037.0,-1032.322265625,183.1806027829677,1048.4485649477824,411.0,-2674.0,2674.0
M02,OP13,good,M02_Aug_2019_OP13_017.h5,1.8319549560546875,380.89740676137194,380.901812199022,2049.0,-1916.0,2049.0,3.7232208251953125,240.8608070076882,240.8895820198707,2084.0,-2010.0,2084.0,-1032.4344177246094,183.24092194588107,1048.5695314941827,476.0,-2590.0,2590.0
M02,OP13,good,M02_Aug_2019_OP13_018.h5,2.190093994140625,379.7741199703243,379.78043487117327,1924.0,-1852.0,1924.0,3.9803924560546875,237.46804420489573,237.5014011381881,1946.0,-1944.0,1946.0,-1031.9037780761719,178.3422982075885,1047.2016914319045,318.0,-2514.0,2514.0
M02,OP13,good,M02_Aug_2019_OP13_019.h5,2.4422776442307694,377.3721551506331,377.3800580358281,1996.0,-1992.0,1996.0,3.842082331730769,236.77380294476905,236.80497325346045,1803.0,-1827.0,1827.0,-1032.0260216346153,181.42121028927806,1047.850831403878,544.0,-2521.0,2521.0
M02,OP13,good,M02_Aug_2019_OP13_020.h5,2.2609100341796875,379.6685552135202,379.67528696519673,2135.0,-2088.0,2135.0,4.6664276123046875,241.31445257248,241.35956696807483,1946.0,-2002.0,2002.0,-1031.7778930664062,177.85336834906911,1046.99448004928,540.0,-2422.0,2422.0
M02,OP13,good,M02_Aug_2020_OP13_000.h5,1.4238873106060606,373.12398300701796,373.1266998622515,1994.0,-2053.0,2053.0,6.412494081439394,156.60651346772664,156.73774319180987,1100.0,-977.0,1100.0,-1031.1427260890152,143.20075919722368,1041.038798028655,-277.0,-1760.0,1760.0
M02,OP13,good,M02_Aug_2020_OP13_001.h5,1.1396942138671875,378.9451267527432,378.94684058922263,2071.0,-1944.0,2071.0,5.6279296875,156.7496808762169,156.85068073605316,1030.0,-972.0,1030.0,-1031.0588684082031,143.41761743101384,1040.9855921734907,-263.0,-1842.0,1842.0
M02,OP13,good,M02_Aug_2020_OP13_002.h5,-0.10980224609375,378.8588401771573,378.8588560888,2043.0,-1971.0,2043.0,3.285675048828125,157.3504550492931,157.38475582071504,1071.0,-1104.0,1104.0,-1032.485595703125,140.42700875413325,1041.991482749293,-310.0,-1870.0,1870.0
M02,OP13,good,M02_Aug_2020_OP13_003.h5,0.0806732177734375,378.63634468138747,378.6363532756074,2063.0,-1948.0,2063.0,3.894256591796875,157.7275670273363,157.77563384365035,1112.0,-1020.0,1112.0,-1032.6272583007812,139.21958981194047,1041.9698406255304,-249.0,-1782.0,1782.0
M02,OP13,good,M02_Aug_2020_OP13_004.h5,-2.735321514423077,387.7774768819224,387.7871240264394,2303.0,-2008.0,2303.0,-2.3859224759615385,229.39729703935646,229.4097044918197,1758.0,-1748.0,1758.0,-1033.5396935096153,179.9632075081927,1049.0905843236733,193.0,-2461.0,2461.0
M02,OP13,good,M02_Aug_2021_OP13_000.h5,0.3367487980769231,373.7221387486591,373.72229046529327,1914.0,-1942.0,1942.0,1.8821814903846155,255.05035872899526,255.05730355148023,2053.0,-2078.0,2078.0,-1033.3035306490385,219.0757260619116,1056.2719158442687,976.0,-3006.0,3006.0
M02,OP13,good,M02_Aug_2021_OP13_001.h5,0.8380146329365079,379.62246252970834,379.62338748507693,1938.0,-2020.0,2020.0,2.8013237847222223,259.2338765704908,259.24901191077146,2225.0,-2104.0,2225.0,-1032.4297495039682,220.12027876177032,1055.6344655149271,892.0,-2949.0,2949.0
M02,OP13,good,M02_Aug_2021_OP13_002.h5,0.445281982421875,376.78834768410576,376.78861079730433,1897.0,-1854.0,1897.0,2.90087890625,260.1077832372471,260.1239589100232,2346.0,-2217.0,2346.0,-1032.3939208984375,220.70588509536864,1055.7216942091222,1015.0,-3009.0,3009.0
M02,OP13,good,M02_Aug_2021_OP13_003.h5,1.1672247023809523,379.4498851488433,379.4516803928745,1918.0,-1912.0,1918.0,4.603562127976191,257.2847977834504,257.32597994516044,2073.0,-2065.0,2073.0,-1032.681904141865,221.40424907362862,1056.1494954076934,936.0,-2937.0,2937.0
M02,OP13,good,M02_Feb_2019_OP13_000.h5,15.84029769897461,375.314453125,375.6485595703125,2047.0,-1911.0,2047.0,14.915267944335938,197.30445861816406,197.86741638183594,1952.0,-1856.0,1952.0,-1049.595947265625,172.67031860351562,1063.704345703125,616.0,-2787.0,2787.0
M02,OP13,good,M02_Feb_2019_OP13_001.h5,15.587060928344727,369.6171875,369.9456787109375,2045.0,-1959.0,2045.0,15.005499839782715,186.1956329345703,186.79930114746094,2010.0,-1665.0,2010.0,-1049.51416015625,163.9903564453125,1062.2489013671875,443.0,-2631.0,2631.0
M02,OP13,good,M02_Feb_2019_OP13_002.h5,15.986011505126953,372.287353515625,372.6304016113281,2149.0,-2033.0,2149.0,15.247246742248535,191.77862548828125,192.3837890625,1626.0,-1651.0,1651.0,-1049.413330078125,162.36053466796875,1061.89892578125,425.0,-2453.0,2453.0
M02,OP13,good,M02_Feb_2020_OP13_000.h5,3.487860576923077,373.8975956356306,373.91386333420377,2071.0,-1973.0,2071.0,8.2412109375,210.27718515504895,210.43861849586239,1600.0,-1768.0,1768.0,-1031.0950871394232,166.35339762850202,1044.4283276633207,111.0,-2277.0,2277.0
M02,OP13,good,M02_Feb_2020_OP13_001.h5,3.725799560546875,376.6864810774622,376.7049065367834,2073.0,-1916.0,2073.0,7.954010009765625,203.21485307528354,203.37045701292146,1571.0,-1569.0,1571.0,-1031.175796508789,162.48474601859445,1043.8988533350646,68.0,-2276.0,2276.0
M02,OP13,good,M02_Feb_2020_OP13_002.h5,3.598317307692308,373.83896180059844,373.8562788660853,2041.0,-2030.0,2041.0,7.324684495192308,202.20581351504578,202.3384343673628,1432.0,-1600.0,1600.0,-1031.3201923076922,166.5341725289886,1044.6793621401212,257.0,-2236.0,2236.0
M02,OP13,good,M02_Feb_2020_OP13_003.h5,3.44207763671875,376.71908375915825,376.734808541495,2035.0,-1840.0,2035.0,7.320556640625,205.22450347948484,205.35502764220234,1557.0,-1610.0,1610.0,-1031.3282623291016,168.5694518036044,1045.013705536981,121.0,-2196.0,2196.0
M02,OP13,good,M02_Feb_2020_OP13_004.h5,3.732565487132353,365.61973730333193,365.638789450563,1979.0,-1905.0,1979.0,7.698888442095588,200.37262290835173,200.5204750004756,1750.0,-1467.0,1750.0,-1031.322998046875,161.37477967373937,1043.8720926507915,242.0,-2211.0,2211.0
M02,OP13,good,M02_Feb_2020_OP13_005.h5,3.8289212740384615,373.5662710257112,373.5858930502835,1907.0,-1905.0,1907.0,7.965985576923077,203.96844542142887,204.12394189277785,1614.0,-1553.0,1614.0,-1031.5040865384615,163.85180687656046,1044.4367358352824,183.0,-2311.0,2311.0
M02,OP13,good,M02_Feb_2021_OP13_000.h5,2.0436042906746033,379.9410901207358,379.9465860889264,1940.0,-1979.0,1979.0,2.0435732886904763,278.3910048749638,278.39850536071197,2178.0,-2299.0,2299.0,-1032.7124410962301,213.52674405229962,1054.5561419007104,868.0,-2920.0,2920.0
M02,OP13,good,M02_Feb_2021_OP13_001.h5,2.5767609126984126,379.522667693615,379.53141502394686,1975.0,-1877.0,1975.0,3.278196304563492,280.3904258812853,280.40958881054655,2192.0,-2080.0,2192.0,-1032.4645492311508,219.0132694708348,1055.4382301316302,866.0,-2961.0,2961.0
M02,OP13,good,M02_Feb_2021_OP13_002.h5,2.8848407451923075,374.2020885423755,374.21320844620243,1879.0,-1860.0,1879.0,5.972971754807692,262.96523060216884,263.0330566625335,2162.0,-2365.0,2365.0,-1031.8316105769231,202.66168308991894,1051.5456387521208,839.0,-2847.0,2847.0
M02,OP13,good,M02_Feb_2021_OP13_003.h5,2.471405029296875,376.44721070517767,376.45532310026823,1911.0,-1893.0,1911.0,5.0885162353515625,262.90040958287943,262.9496498501628,2457.0,-2543.0,2543.0,-1031.1474151611328,197.03492957035976,1049.803674628872,866.0,-2824.0,2824.0
M02,OP13,good,M02_Feb_2021_OP13_004.h5,3.0377349853515625,376.83006701854447,376.84231084505626,1895.0,-1912.0,1912.0,6.201934814453125,258.41080946367646,258.4852228718602,2354.0,-2336.0,2354.0,-1031.438247680664,194.64766040666345,1049.644020837706,704.0,-2691.0,2691.0
M02,OP13,good,M02_Feb_2021_OP13_005.h5,2.31756591796875,377.1546256050251,377.16174610775516,1870.0,-1832.0,1870.0,3.4293365478515625,285.3227488756612,285.34335698439185,2381.0,-2373.0,2381.0,-1032.61572265625,223.11804237470432,1056.4454039419215,872.0,-3019.0,3019.0
M02,OP13,good,M02_Feb_2021_OP13_006.h5,2.5291917067307694,374.2192412531004,374.22778803121446,1936.0,-1912.0,1936.0,3.5976111778846156,282.31317655176895,282.33609840213046,2221.0,-2361.0,2361.0,-1031.9403545673076,217.35059396567118,1054.5815170396884,923.0,-2873.0,2873.0
M02,OP13,good,M02_Feb_2021_OP13_007.h5,2.649078369140625,376.6917547857136,376.701069469873,1992.0,-1850.0,1992.0,3.544952392578125,271.1241229262071,271.1472970913977,2348.0,-2248.0,2348.0,-1032.6192016601562,204.73846465640182,1052.7204066356458,792.0,-2724.0,2724.0
M02,OP13,good,M02_Feb_2021_OP13_008.h5,2.00848388671875,377.3222258128062,377.32757134862743,1930.0,-1842.0,1930.0,2.898193359375,276.4861455207999,276.50133487868965,2322.0,-2582.0,2582.0,-1032.7081298828125,214.35204930744993,1054.7193382925902,872.0,-2844.0,2844.0
M02,OP13,good,M02_Feb_2021_OP13_009.h5,2.629638671875,376.5596977939257,376.56887949244725,1942.0,-1916.0,1942.0,5.3070068359375,267.8396824690163,267.8922541371067,2197.0,-2297.0,2297.0,-1031.8946228027344,214.69599813828285,1053.992829285755,847.0,-2787.0,2787.0
M02,OP13,good,M02_Feb_2021_OP13_010.h5,2.7152252197265625,376.4042293381567,376.4140224694685,1914.0,-2057.0,2057.0,4.4557647705078125,270.4382475918109,270.4749518905951,2225.0,-2424.0,2424.0,-1031.7534790039062,199.79348465686772,1050.9199198549802,784.0,-2728.0,2728.0
M02,OP13,good,M02_Feb_2021_OP13_011.h5,3.229278564453125,377.5358513762716,377.5496620505084,1932.0,-1942.0,1942.0,5.6652984619140625,271.4289562175383,271.4880731818709,2115.0,-2242.0,2242.0,-1031.9781494140625,200.49158065165813,1051.2734062936595,644.0,-2713.0,2713.0
M02,OP14,bad,M02_Feb_2019_OP14_000.h5,19.890653610229492,492.20477294921875,492.6065368652344,1881.0,-2143.0,2143.0,17.01239585876465,391.4210205078125,391.7905578613281,2693.0,-2443.0,2693.0,-1050.7530517578125,781.6467895507812,1309.6004638671875,3090.0,-4753.0,4753.0
M02,OP14,bad,M02_Feb_2019_OP14_001.h5,19.84941864013672,493.70147705078125,494.1003112792969,1952.0,-2387.0,2387.0,16.641315460205078,389.0757751464844,389.4314880371094,2873.0,-2471.0,2873.0,-1050.4500732421875,756.3806762695312,1294.4329833984375,2851.0,-4481.0,4481.0
M02,OP14,good,M02_Aug_2019_OP14_000.h5,2.876731178977273,404.54991968662875,404.56014769219905,1994.0,-1809.0,1994.0,5.344652580492424,122.84642869581361,122.96263804311364,1024.0,-919.0,1024.0,-1031.5770744554925,160.76030691738632,1044.0283218487536,0.0,-2131.0,2131.0
M02,OP14,good,M02_Aug_2019_OP14_001.h5,2.8598336884469697,404.4966650200934,404.50677455526403,1957.0,-1971.0,1971.0,5.057972301136363,123.18624318466303,123.2900385016973,876.0,-1124.0,1124.0,-1031.612334280303,160.07875643473523,1043.9584361941556,-3.0,-2180.0,2180.0
M02,OP14,good,M02_Aug_2019_OP14_002.h5,1.488525390625,430.9746965981127,430.97726716808836,2090.0,-2043.0,2090.0,3.6397705078125,148.65989259827327,148.7044437691076,1009.0,-897.0,1009.0,-1032.176025390625,208.03822420623132,1052.93269021437,136.0,-2646.0,2646.0
M02,OP14,good,M02_Aug_2019_OP14_003.h5,1.3131103515625,429.00202569684404,429.00403530828356,1887.0,-1918.0,1918.0,3.4997711181640625,145.05607099621088,145.09828438247402,977.0,-919.0,977.0,-1032.0801696777344,194.08800338425365,1050.1712382748383,167.0,-2750.0,2750.0
M02,OP14,good,M02_Aug_2019_OP14_004.h5,1.2281125992063493,431.5671036438354,431.5688510632867,2024.0,-1955.0,2024.0,3.3294270833333335,143.3649332194003,143.4035883850413,1036.0,-915.0,1036.0,-1032.1034226190477,191.23138574457812,1049.669909007467,132.0,-2518.0,2518.0
M02,OP14,good,M02_Aug_2019_OP14_005.h5,2.681436567164179,400.9488260424173,400.9577923009557,1879.0,-1856.0,1879.0,5.080413362873134,120.94395190372795,121.05060967227269,1130.0,-909.0,1130.0,-1032.0645260027984,159.17120069541875,1044.2665641320718,42.0,-2486.0,2486.0
M02,OP14,good,M02_Aug_2019_OP14_006.h5,2.5504409327651514,403.99032842233976,403.99837896672494,2012.0,-1834.0,2012.0,4.702962239583333,123.86810680330046,123.95735450896326,1054.0,-993.0,1054.0,-1031.9743430397727,162.96698268487876,1044.7627874966568,46.0,-2506.0,2506.0
M02,OP14,good,M02_Aug_2019_OP14_007.h5,2.8016266324626864,401.14254915572883,401.15233248099656,2096.0,-1926.0,2096.0,4.712759444962686,122.56897892000735,122.65954791649646,968.0,-1013.0,1013.0,-1031.9559235074628,162.03165190658348,1044.5991021830894,68.0,-2506.0,2506.0
M02,OP14,good,M02_Aug_2019_OP14_008.h5,1.1384703621031746,432.4461115036238,432.4476100863202,1950.0,-2020.0,2020.0,4.272491939484127,146.6757034418508,146.7379165980447,1110.0,-874.0,1110.0,-1031.725120907738,197.32765614041173,1050.4260702162505,74.0,-2404.0,2404.0
M02,OP14,good,M02_Aug_2019_OP14_009.h5,1.0710720486111112,433.68266734741485,433.68398996608323,1938.0,-1932.0,1938.0,3.877139136904762,148.59421740642188,148.6447902030673,946.0,-1097.0,1097.0,-1031.6854693700398,205.75764476113756,1052.003382165157,218.0,-2803.0,2803.0
M02,OP14,good,M02_Aug_2019_OP14_010.h5,1.3929901123046875,430.12076713591614,430.12302280050295,2199.0,-1901.0,2199.0,3.804840087890625,148.97189495615424,149.02047609279026,1030.0,-1063.0,1063.0,-1031.6174926757812,204.5265902482287,1051.696618475705,152.0,-2518.0,2518.0
M02,OP14,good,M02_Aug_2019_OP14_011.h5,2.951941287878788,404.3991853860255,404.4099591976539,2033.0,-1887.0,2033.0,4.887784090909091,124.03592803242279,124.13219516379992,958.0,-1220.0,1220.0,-1031.620723839962,159.38992006319776,1043.8613243500497,-3.0,-2108.0,2108.0
M02,OP14,good,M02_Aug_2019_OP14_012.h5,1.35174560546875,427.0647062559401,427.0668455238059,1961.0,-2032.0,2032.0,3.2352447509765625,151.75183759109905,151.7863202692325,985.0,-962.0,985.0,-1032.1046905517578,184.1999231956779,1048.412945343691,107.0,-2227.0,2227.0
M02,OP14,good,M02_Aug_2019_OP14_013.h5,1.2954644097222223,430.74183877456886,430.7437868372956,1979.0,-1963.0,1979.0,2.5649336557539684,153.5618254999668,153.58324497008348,899.0,-1104.0,1104.0,-1032.1913132440477,185.4956327973558,1048.7266264014484,76.0,-2279.0,2279.0
M02,OP14,good,M02_Aug_2019_OP14_014.h5,2.985603101325758,404.32092227364086,404.3319453296835,2065.0,-1905.0,2065.0,5.262044270833333,122.65216331712296,122.76498799038107,864.0,-995.0,995.0,-1031.3708126183712,160.4395531101742,1043.7751689531954,64.0,-2158.0,2158.0
M02,OP14,good,M02_Aug_2019_OP14_015.h5,0.9075210813492064,433.4553768420397,433.4563268747933,2037.0,-1930.0,2037.0,2.643647693452381,146.9339353650747,146.9577158062653,948.0,-1286.0,1286.0,-1032.3716207837301,194.68758498476333,1050.5686170578413,56.0,-2588.0,2588.0
M02,OP14,good,M02_Aug_2019_OP14_016.h5,1.394134521484375,429.7620632305828,429.7643244887499,2123.0,-1873.0,2123.0,3.1392974853515625,143.95525201824813,143.98947799175767,942.0,-942.0,942.0,-1032.3505096435547,191.17160216264892,1049.9019745836947,33.0,-2562.0,2562.0
M02,OP14,good,M02_Aug_2019_OP14_017.h5,1.0969742063492063,433.79532591561133,433.79671291820654,2073.0,-1963.0,2073.0,2.7112320188492065,148.20385159405936,148.2286490742394,1134.0,-1134.0,1134.0,-1032.3326047867063,194.0389671106409,1050.4102663545661,74.0,-2611.0,2611.0
M02,OP14,good,M02_Aug_2019_OP14_018.h5,2.4512162642045454,404.0442079683604,404.0516433006474,1924.0,-1932.0,1932.0,4.022697679924242,124.4380503673543,124.50305408242913,872.0,-1145.0,1145.0,-1031.8170424952652,165.232234979267,1044.9632054096064,44.0,-2594.0,2594.0
M02,OP14,good,M02_Aug_2019_OP14_019.h5,2.4484049479166665,404.4995435259648,404.5069534624873,1979.0,-1895.0,1979.0,3.705936316287879,124.81704151779302,124.87204577980954,1198.0,-1028.0,1198.0,-1031.741817589962,166.36875244289325,1045.0692512715334,58.0,-2580.0,2580.0
M02,OP14,good,M02_Aug_2019_OP14_020.h5,2.5211588541666665,404.78328086113953,404.79113219866383,1932.0,-1873.0,1932.0,4.590613162878788,125.96251250110066,126.0461355409246,1585.0,-1624.0,1624.0,-1031.8401692708333,166.21008156998676,1045.1411034575015,44.0,-2602.0,2602.0
M02,OP14,good,M02_Aug_2019_OP14_021.h5,2.411834716796875,412.4772850594534,412.48433623195774,2059.0,-1961.0,2059.0,4.71746826171875,130.6268890181386,130.7120447447649,972.0,-915.0,972.0,-1031.6497955322266,167.42130343687344,1045.1464937826595,-17.0,-2441.0,2441.0
M02,OP14,good,M02_Aug_2020_OP14_000.h5,0.5182542067307693,436.36068961310036,436.36099737149203,2082.0,-2391.0,2391.0,5.353245192307693,170.2830842848322,170.3672093674256,1315.0,-1309.0,1315.0,-1031.1453575721155,264.48822812459673,1064.5256085501253,78.0,-1924.0,1924.0
M02,OP14,good,M02_Aug_2020_OP14_001.h5,0.386016845703125,439.3388433442052,439.33901292740813,2032.0,-1963.0,2032.0,5.093170166015625,171.29531920509686,171.3710207821498,1354.0,-1313.0,1354.0,-1031.1032409667969,262.7006835380179,1064.0420774873398,-31.0,-2022.0,2022.0
M02,OP14,good,M02_Aug_2020_OP14_002.h5,-1.0222904265873016,441.84117768860335,441.84236032658555,2069.0,-2055.0,2069.0,1.9291604662698412,174.7753636484756,174.7860103056349,1255.0,-1272.0,1272.0,-1032.4993489583333,272.3650655246134,1067.8191019632534,-5.0,-1957.0,1957.0
M02,OP14,good,M02_Aug_2020_OP14_003.h5,-0.8704376220703125,438.0869014507801,438.0877661889218,2047.0,-1994.0,2047.0,2.475341796875,175.11061132499552,175.12810601278426,1438.0,-1358.0,1438.0,-1032.6158905029297,271.2708293968358,1067.6532396807522,21.0,-1975.0,1975.0
M02,OP14,good,M02_Aug_2021_OP14_000.h5,-1.3448153409090908,421.18390536454353,421.18605231706084,1827.0,-1864.0,1864.0,-1.8984966856060606,170.00437600933506,170.01497625794215,960.0,-1089.0,1089.0,-1033.3665216619318,285.4479116530778,1072.0666389543064,9.0,-2002.0,2002.0
M02,OP14,good,M02_Aug_2021_OP14_001.h5,-1.5424212831439394,421.9475275475199,421.95034668415633,1844.0,-1838.0,1844.0,-0.7043531013257576,168.94904233946878,168.95051056660043,1276.0,-991.0,1276.0,-1032.5868992660985,289.0032226188425,1072.2679549534491,-31.0,-2082.0,2082.0
M02,OP14,good,M02_Aug_2021_OP14_002.h5,-1.5238131009615385,423.4852462127333,423.487987747263,2002.0,-1866.0,2002.0,-0.3240534855769231,164.59922515075186,164.59954413937308,1005.0,-995.0,1005.0,-1032.4995192307692,286.8244516694663,1071.5985830931559,-27.0,-2030.0,2030.0
M02,OP14,good,M02_Aug_2021_OP14_003.h5,-0.7500295928030303,419.7554172457723,419.7560873311577,1875.0,-1840.0,1875.0,1.784860321969697,156.80124993750653,156.81140809371405,927.0,-948.0,948.0,-1032.7996715198863,251.82726758034,1063.0579166670861,-154.0,-1936.0,1936.0
